evaluations raw_y
1788 -0.3048356718
1840 -0.3042219639
1884 -0.3036053816
1962 -0.3024129515
2055 -0.3019328315
5836 -0.2989845744
9614 -0.2974693141
18441 -0.2934366646
18462 -0.2928200823
200020 -0.2985181214
