evaluations raw_y
265 15.0000000000
475 16.0000000000
581 17.0000000000
634 18.0000000000
758 20.0000000000
918 21.0000000000
965 26.0000000000
1107 27.0000000000
1177 28.0000000000
1291 31.0000000000
1468 33.0000000000
1767 35.0000000000
1889 36.0000000000
2053 37.0000000000
2078 38.0000000000
2118 39.0000000000
2229 40.0000000000
2267 41.0000000000
2408 43.0000000000
2524 45.0000000000
2799 49.0000000000
2900 53.0000000000
2943 55.0000000000
3239 56.0000000000
3542 57.0000000000
3583 60.0000000000
4327 61.0000000000
4667 62.0000000000
4870 65.0000000000
4988 66.0000000000
5217 68.0000000000
5316 70.0000000000
5805 71.0000000000
6081 74.0000000000
6149 76.0000000000
6571 79.0000000000
6589 82.0000000000
6676 87.0000000000
7121 88.0000000000
7586 89.0000000000
7779 91.0000000000
8369 93.0000000000
8670 95.0000000000
9038 96.0000000000
9793 99.0000000000
10964 100.0000000000
10980 40.0000000000
evaluations raw_y
1 0.0000000000
4 1.0000000000
8 2.0000000000
33 6.0000000000
74 7.0000000000
221 10.0000000000
270 14.0000000000
321 16.0000000000
369 18.0000000000
410 21.0000000000
525 22.0000000000
543 23.0000000000
782 24.0000000000
1025 25.0000000000
1293 26.0000000000
1365 27.0000000000
1476 30.0000000000
1562 33.0000000000
1592 36.0000000000
1886 37.0000000000
1929 38.0000000000
1976 42.0000000000
2082 43.0000000000
2581 44.0000000000
2646 51.0000000000
2875 52.0000000000
3125 54.0000000000
3450 56.0000000000
3561 57.0000000000
3745 58.0000000000
4155 60.0000000000
4388 61.0000000000
4604 64.0000000000
5335 69.0000000000
5390 72.0000000000
5684 76.0000000000
5799 77.0000000000
5858 78.0000000000
6473 79.0000000000
6570 81.0000000000
6801 83.0000000000
7237 87.0000000000
7504 91.0000000000
7566 93.0000000000
7926 96.0000000000
8262 97.0000000000
8556 99.0000000000
8850 100.0000000000
8860 42.0000000000
