evaluations raw_y
44 -0.4735228395
47 -0.4657208133
54 -0.4647088362
108 -0.4627395824
120 -0.4564481228
280 -0.4453503273
391 -0.4189914728
3530 -0.4149964216
15585 -0.4131646864
21611 -0.4108822244
27295 -0.4106973413
38679 -0.4095171610
58182 -0.3970052432
100000 -0.5432295337
evaluations raw_y
1 -0.4781281272
8 -0.4691425529
46 -0.4268672734
1515 -0.4266977203
6545 -0.4008506562
20540 -0.4007977901
100000 -0.5265148272
evaluations raw_y
1 -0.5378885269
2 -0.4895780366
10 -0.4802026454
12 -0.4512876645
234 -0.4500349364
251 -0.4448927268
282 -0.4415828597
636 -0.4285501422
8943 -0.4246717900
14259 -0.4208272700
18465 -0.4157122821
30103 -0.4075183091
100000 -0.5399658934
evaluations raw_y
1 -0.5028653597
4 -0.4752859472
12 -0.4672251907
13 -0.4577820659
104 -0.4383307028
699 -0.4301849241
4033 -0.4264180383
4251 -0.4262331998
11546 -0.4186194600
49042 -0.4178890927
56624 -0.4172280760
67838 -0.4122207316
72885 -0.4045092936
100000 -0.5127044302
evaluations raw_y
1 -0.5253739053
2 -0.5252929278
3 -0.4834825938
11 -0.4832430082
22 -0.4669617195
31 -0.4638334907
41 -0.4486357424
353 -0.4473209244
552 -0.4263389474
4406 -0.4080403950
63453 -0.4069740029
100000 -0.5366599800
evaluations raw_y
1 -0.4952029127
12 -0.4900522767
15 -0.4623611512
53 -0.4380852971
120 -0.4089594970
17083 -0.4029422725
100000 -0.5174805876
evaluations raw_y
1 -0.4585284067
24 -0.4522734103
60 -0.4479081332
94 -0.4384223785
2109 -0.4235250136
3451 -0.4196510742
10044 -0.4121945467
39686 -0.4110356330
66358 -0.4083500270
100000 -0.4920839169
evaluations raw_y
1 -0.5191540233
2 -0.5066136325
4 -0.4891506523
8 -0.4647436559
24 -0.4601141225
79 -0.4584241791
123 -0.4509197717
207 -0.4399698531
577 -0.4392301210
1475 -0.4194335463
12172 -0.4173991461
18859 -0.4048446293
24994 -0.4048203072
75370 -0.4024949427
100000 -0.4899547973
evaluations raw_y
1 -0.5360711228
2 -0.4959007486
9 -0.4769379758
22 -0.4572806753
85 -0.4563358660
