evaluations raw_y
13 3.0000000000
54 4.0000000000
101 6.0000000000
120 8.0000000000
906 13.0000000000
2054 16.0000000000
7450 17.0000000000
67548 23.0000000000
100000 0.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
4 6.0000000000
59 7.0000000000
776 8.0000000000
1358 9.0000000000
2646 10.0000000000
6604 13.0000000000
39525 14.0000000000
73301 15.0000000000
100000 2.0000000000
evaluations raw_y
1 2.0000000000
10 6.0000000000
239 10.0000000000
2304 11.0000000000
2592 15.0000000000
74075 16.0000000000
100000 0.0000000000
evaluations raw_y
1 3.0000000000
23 7.0000000000
67 9.0000000000
287 11.0000000000
6413 13.0000000000
28108 14.0000000000
32121 17.0000000000
100000 1.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
6 2.0000000000
7 4.0000000000
11 5.0000000000
134 6.0000000000
339 7.0000000000
364 8.0000000000
2071 11.0000000000
4588 12.0000000000
11007 16.0000000000
100000 4.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
15 5.0000000000
65 9.0000000000
2379 14.0000000000
26954 16.0000000000
100000 0.0000000000
evaluations raw_y
1 1.0000000000
5 7.0000000000
164 11.0000000000
2213 13.0000000000
2590 14.0000000000
10672 23.0000000000
100000 0.0000000000
evaluations raw_y
1 2.0000000000
5 6.0000000000
58 7.0000000000
102 8.0000000000
969 9.0000000000
1071 10.0000000000
2736 11.0000000000
2879 12.0000000000
3146 13.0000000000
3823 15.0000000000
42609 18.0000000000
100000 2.0000000000
evaluations raw_y
1 0.0000000000
3 3.0000000000
6 4.0000000000
16 5.0000000000
20 7.0000000000
135 9.0000000000
1327 11.0000000000
1720 19.0000000000
100000 0.0000000000
evaluations raw_y
1 3.0000000000
25 5.0000000000
37 8.0000000000
97 9.0000000000
2428 10.0000000000
5591 11.0000000000
9926 14.0000000000
45185 16.0000000000
77667 18.0000000000
100000 1.0000000000
evaluations raw_y
1 0.0000000000
5 2.0000000000
11 3.0000000000
21 4.0000000000
94 5.0000000000
202 8.0000000000
818 10.0000000000
3435 12.0000000000
6013 14.0000000000
15313 15.0000000000
48553 19.0000000000
100000 4.0000000000
evaluations raw_y
1 1.0000000000
3 8.0000000000
879 9.0000000000
1221 11.0000000000
3783 12.0000000000
12694 13.0000000000
16258 15.0000000000
65814 17.0000000000
100000 0.0000000000
evaluations raw_y
1 2.0000000000
22 3.0000000000
25 5.0000000000
46 8.0000000000
180 9.0000000000
589 11.0000000000
4215 12.0000000000
16386 13.0000000000
23416 14.0000000000
25062 20.0000000000
100000 0.0000000000
evaluations raw_y
1 7.0000000000
151 8.0000000000
201 9.0000000000
246 11.0000000000
277 15.0000000000
47847 18.0000000000
100000 1.0000000000
evaluations raw_y
1 5.0000000000
12 8.0000000000
588 10.0000000000
922 14.0000000000
67544 15.0000000000
100000 0.0000000000
evaluations raw_y
1 1.0000000000
11 3.0000000000
37 4.0000000000
103 5.0000000000
219 8.0000000000
262 11.0000000000
12147 14.0000000000
43543 17.0000000000
100000 1.0000000000
evaluations raw_y
1 2.0000000000
7 4.0000000000
38 5.0000000000
104 6.0000000000
343 8.0000000000
1043 9.0000000000
2116 11.0000000000
6763 12.0000000000
17530 13.0000000000
23030 14.0000000000
100000 0.0000000000
evaluations raw_y
1 1.0000000000
9 2.0000000000
10 3.0000000000
49 4.0000000000
65 5.0000000000
73 7.0000000000
215 14.0000000000
57693 18.0000000000
99821 20.0000000000
100000 4.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
8 2.0000000000
10 4.0000000000
43 10.0000000000
2016 11.0000000000
2132 12.0000000000
10323 14.0000000000
12042 15.0000000000
73117 16.0000000000
84353 18.0000000000
100000 1.0000000000
