evaluations raw_y
42 -894.0000000000
616 -864.0000000000
957 -767.0000000000
1345 -718.0000000000
11358 -631.0000000000
100000 -1537.0000000000
evaluations raw_y
1 -1323.0000000000
3 -1254.0000000000
8 -1030.0000000000
85 -962.0000000000
122 -952.0000000000
354 -943.0000000000
364 -845.0000000000
745 -738.0000000000
13967 -709.0000000000
31172 -690.0000000000
42036 -680.0000000000
47510 -670.0000000000
100000 -1322.0000000000
evaluations raw_y
1 -1595.0000000000
3 -1127.0000000000
4 -933.0000000000
256 -884.0000000000
788 -855.0000000000
2112 -777.0000000000
5424 -758.0000000000
6322 -748.0000000000
9334 -738.0000000000
14440 -729.0000000000
14640 -710.0000000000
43531 -709.0000000000
55768 -699.0000000000
64616 -583.0000000000
99995 -563.0000000000
100000 -1361.0000000000
evaluations raw_y
1 -1508.0000000000
2 -1498.0000000000
3 -1264.0000000000
6 -1050.0000000000
45 -1030.0000000000
93 -1002.0000000000
103 -1001.0000000000
143 -972.0000000000
264 -922.0000000000
362 -904.0000000000
1230 -846.0000000000
1465 -796.0000000000
4810 -787.0000000000
4845 -777.0000000000
11886 -768.0000000000
17742 -641.0000000000
100000 -1488.0000000000
evaluations raw_y
1 -1098.0000000000
10 -1059.0000000000
35 -1020.0000000000
54 -981.0000000000
118 -846.0000000000
2855 -836.0000000000
5711 -583.0000000000
100000 -1459.0000000000
evaluations raw_y
1 -1361.0000000000
2 -1274.0000000000
10 -1195.0000000000
12 -1156.0000000000
29 -1137.0000000000
59 -1030.0000000000
77 -1011.0000000000
180 -963.0000000000
184 -923.0000000000
340 -797.0000000000
1607 -767.0000000000
17488 -679.0000000000
25008 -651.0000000000
54455 -641.0000000000
100000 -1459.0000000000
evaluations raw_y
1 -1254.0000000000
6 -1118.0000000000
29 -1079.0000000000
89 -1069.0000000000
144 -1030.0000000000
225 -914.0000000000
1188 -826.0000000000
2242 -739.0000000000
41427 -738.0000000000
53332 -719.0000000000
54130 -690.0000000000
83919 -680.0000000000
100000 -1361.0000000000
evaluations raw_y
1 -1673.0000000000
2 -1537.0000000000
3 -1313.0000000000
9 -1089.0000000000
19 -1060.0000000000
25 -982.0000000000
38 -913.0000000000
269 -894.0000000000
857 -874.0000000000
1621 -845.0000000000
2880 -817.0000000000
5472 -816.0000000000
6347 -660.0000000000
100000 -1712.0000000000
evaluations raw_y
1 -1410.0000000000
2 -1118.0000000000
4 -1010.0000000000
19 -836.0000000000
1956 -817.0000000000
3840 -729.0000000000
8922 -669.0000000000
36042 -621.0000000000
100000 -1245.0000000000
evaluations raw_y
1 -1429.0000000000
4 -1235.0000000000
10 -1147.0000000000
16 -1117.0000000000
27 -1098.0000000000
126 -1070.0000000000
211 -1061.0000000000
262 -1020.0000000000
327 -855.0000000000
1191 -777.0000000000
1893 -758.0000000000
14849 -757.0000000000
23765 -738.0000000000
25079 -700.0000000000
68698 -680.0000000000
68943 -651.0000000000
100000 -1498.0000000000
evaluations raw_y
1 -1682.0000000000
2 -1371.0000000000
5 -1303.0000000000
7 -1118.0000000000
28 -1089.0000000000
80 -1040.0000000000
128 -1011.0000000000
140 -943.0000000000
197 -923.0000000000
1378 -894.0000000000
2529 -757.0000000000
8324 -749.0000000000
26537 -728.0000000000
38049 -700.0000000000
47045 -690.0000000000
62256 -670.0000000000
100000 -1166.0000000000
evaluations raw_y
1 -1186.0000000000
2 -845.0000000000
2593 -797.0000000000
3933 -738.0000000000
13973 -708.0000000000
14090 -700.0000000000
17748 -680.0000000000
100000 -1517.0000000000
evaluations raw_y
1 -1089.0000000000
3 -982.0000000000
291 -924.0000000000
402 -914.0000000000
1789 -913.0000000000
1808 -875.0000000000
2246 -865.0000000000
2444 -748.0000000000
11798 -709.0000000000
94068 -583.0000000000
100000 -1176.0000000000
evaluations raw_y
1 -1605.0000000000
2 -1254.0000000000
7 -1196.0000000000
13 -1176.0000000000
22 -1059.0000000000
86 -991.0000000000
98 -982.0000000000
241 -953.0000000000
287 -865.0000000000
473 -855.0000000000
669 -758.0000000000
3176 -729.0000000000
36273 -680.0000000000
39436 -631.0000000000
100000 -1420.0000000000
evaluations raw_y
1 -1166.0000000000
11 -1147.0000000000
12 -1079.0000000000
30 -1021.0000000000
53 -991.0000000000
125 -943.0000000000
204 -864.0000000000
514 -854.0000000000
1227 -816.0000000000
2448 -796.0000000000
6825 -718.0000000000
11671 -671.0000000000
39980 -603.0000000000
100000 -1547.0000000000
evaluations raw_y
1 -1283.0000000000
12 -1205.0000000000
13 -1098.0000000000
30 -1070.0000000000
32 -1060.0000000000
96 -1011.0000000000
152 -913.0000000000
