evaluations raw_y
1290 3658.0000000000
27109 3707.0000000000
30969 3721.0000000000
100000 2362.0000000000
evaluations raw_y
1 2410.0000000000
2 2907.0000000000
6 3091.0000000000
67 3197.0000000000
77 3331.0000000000
601 3562.0000000000
1718 3563.0000000000
2758 3570.0000000000
5828 3763.0000000000
100000 2367.0000000000
evaluations raw_y
1 2212.0000000000
2 2673.0000000000
3 2862.0000000000
17 2886.0000000000
19 2911.0000000000
20 2952.0000000000
27 3125.0000000000
46 3404.0000000000
1998 3417.0000000000
3191 3435.0000000000
4675 3538.0000000000
4972 3565.0000000000
6071 3697.0000000000
19169 3701.0000000000
100000 2602.0000000000
evaluations raw_y
1 2611.0000000000
8 2810.0000000000
9 2935.0000000000
14 2987.0000000000
21 3164.0000000000
89 3405.0000000000
313 3445.0000000000
1006 3489.0000000000
5078 3520.0000000000
5889 3560.0000000000
20085 3567.0000000000
29972 3597.0000000000
44210 3702.0000000000
92056 3723.0000000000
100000 2555.0000000000
evaluations raw_y
1 2521.0000000000
2 2612.0000000000
6 2675.0000000000
12 2845.0000000000
13 2963.0000000000
21 3060.0000000000
33 3071.0000000000
34 3097.0000000000
59 3212.0000000000
105 3302.0000000000
130 3511.0000000000
1081 3620.0000000000
5065 3625.0000000000
5255 3678.0000000000
9693 3784.0000000000
100000 2221.0000000000
evaluations raw_y
1 2606.0000000000
2 3007.0000000000
14 3220.0000000000
86 3226.0000000000
313 3424.0000000000
789 3487.0000000000
1414 3578.0000000000
23509 3620.0000000000
97226 3623.0000000000
98926 3637.0000000000
100000 2371.0000000000
evaluations raw_y
1 2352.0000000000
7 2681.0000000000
8 3116.0000000000
15 3202.0000000000
25 3492.0000000000
2983 3637.0000000000
45500 3650.0000000000
45943 3711.0000000000
73154 3794.0000000000
100000 2762.0000000000
evaluations raw_y
1 2858.0000000000
4 2884.0000000000
11 3071.0000000000
80 3074.0000000000
147 3077.0000000000
149 3111.0000000000
197 3123.0000000000
265 3133.0000000000
270 3208.0000000000
338 3269.0000000000
375 3421.0000000000
1569 3535.0000000000
2353 3563.0000000000
6178 3625.0000000000
13215 3636.0000000000
35903 3689.0000000000
78614 3741.0000000000
100000 2621.0000000000
evaluations raw_y
1 2837.0000000000
12 2852.0000000000
18 3039.0000000000
50 3127.0000000000
77 3195.0000000000
97 3227.0000000000
131 3390.0000000000
356 3561.0000000000
1634 3649.0000000000
30315 3703.0000000000
100000 2907.0000000000
evaluations raw_y
1 2810.0000000000
22 3152.0000000000
111 3251.0000000000
147 3292.0000000000
266 3337.0000000000
1433 3543.0000000000
1484 3545.0000000000
7070 3563.0000000000
11908 3601.0000000000
14616 3659.0000000000
15011 3751.0000000000
24417 3797.0000000000
41665 3830.0000000000
100000 3019.0000000000
evaluations raw_y
1 2366.0000000000
2 2499.0000000000
3 2542.0000000000
4 2592.0000000000
10 2720.0000000000
17 2956.0000000000
30 3163.0000000000
165 3608.0000000000
22926 3634.0000000000
49775 3823.0000000000
100000 2708.0000000000
evaluations raw_y
1 2241.0000000000
2 2588.0000000000
6 2604.0000000000
8 2925.0000000000
10 3384.0000000000
620 3489.0000000000
1427 3513.0000000000
5521 3631.0000000000
5522 3646.0000000000
6558 3661.0000000000
13328 3784.0000000000
100000 2734.0000000000
evaluations raw_y
1 2197.0000000000
2 2877.0000000000
11 2953.0000000000
15 2986.0000000000
22 3093.0000000000
33 3105.0000000000
46 3132.0000000000
134 3298.0000000000
325 3355.0000000000
343 3394.0000000000
528 3475.0000000000
1226 3533.0000000000
1255 3549.0000000000
1696 3572.0000000000
2672 3717.0000000000
31959 3813.0000000000
94053 3829.0000000000
100000 2197.0000000000
evaluations raw_y
1 2972.0000000000
40 3116.0000000000
89 3141.0000000000
157 3161.0000000000
165 3281.0000000000
269 3282.0000000000
1008 3309.0000000000
1061 3366.0000000000
1149 3424.0000000000
1195 3673.0000000000
1357 3693.0000000000
66995 3710.0000000000
68558 3779.0000000000
100000 2626.0000000000
evaluations raw_y
1 2510.0000000000
4 3219.0000000000
25 3454.0000000000
2851 3620.0000000000
25399 3633.0000000000
34492 3644.0000000000
56999 3723.0000000000
100000 1470.0000000000
evaluations raw_y
1 2767.0000000000
4 2819.0000000000
9 3004.0000000000
16 3178.0000000000
70 3229.0000000000
508 3301.0000000000
587 3303.0000000000
1032 3465.0000000000
7684 3618.0000000000
9321 3623.0000000000
24571 3637.0000000000
55278 3675.0000000000
100000 2608.0000000000
evaluations raw_y
1 2151.0000000000
2 2386.0000000000
4 2507.0000000000
5 2531.0000000000
9 2714.0000000000
15 2762.0000000000
18 2895.0000000000
25 2936.0000000000
33 2949.0000000000
50 3260.0000000000
243 3282.0000000000
350 3431.0000000000
534 3475.0000000000
1132 3722.0000000000
100000 2265.0000000000
evaluations raw_y
1 2504.0000000000
2 2608.0000000000
3 2673.0000000000
4 2711.0000000000
10 2733.0000000000
11 2862.0000000000
14 3255.0000000000
175 3339.0000000000
238 3377.0000000000
273 3385.0000000000
753 3440.0000000000
1253 3492.0000000000
1387 3529.0000000000
5587 3539.0000000000
10266 3629.0000000000
15384 3676.0000000000
33486 3689.0000000000
41949 3703.0000000000
47990 3784.0000000000
100000 2626.0000000000
evaluations raw_y
1 3189.0000000000
226 3317.0000000000
232 3369.0000000000
435 3451.0000000000
1381 3626.0000000000
63838 3662.0000000000
100000 2289.0000000000
evaluations raw_y
1 2311.0000000000
2 2718.0000000000
3 2903.0000000000
5 3025.0000000000
14 3227.0000000000
61 3270.0000000000
1363 3371.0000000000
1730 3446.0000000000
3337 3616.0000000000
10142 3624.0000000000
12685 3645.0000000000
36783 3746.0000000000
100000 2548.0000000000
evaluations raw_y
1 2668.0000000000
2 2758.0000000000
15 2994.0000000000
29 3079.0000000000
66 3270.0000000000
238 3318.0000000000
268 3354.0000000000
1645 3613.0000000000
6469 3714.0000000000
85268 3780.0000000000
100000 2856.0000000000
evaluations raw_y
1 2725.0000000000
4 2775.0000000000
8 2851.0000000000
9 3073.0000000000
41 3208.0000000000
398 3289.0000000000
671 3349.0000000000
2100 3512.0000000000
2504 3632.0000000000
8204 3680.0000000000
44434 3688.0000000000
61346 3703.0000000000
100000 2278.0000000000
evaluations raw_y
1 2487.0000000000
2 2536.0000000000
4 2924.0000000000
23 2955.0000000000
41 3104.0000000000
44 3188.0000000000
164 3202.0000000000
275 3417.0000000000
2218 3468.0000000000
2976 3617.0000000000
6996 3633.0000000000
14740 3652.0000000000
21476 3755.0000000000
52798 3773.0000000000
100000 2444.0000000000
evaluations raw_y
1 2343.0000000000
2 2412.0000000000
6 2490.0000000000
7 2495.0000000000
9 2793.0000000000
11 2975.0000000000
43 3008.0000000000
63 3135.0000000000
71 3278.0000000000
505 3297.0000000000
913 3400.0000000000
2134 3433.0000000000
2415 3494.0000000000
2506 3602.0000000000
14440 3635.0000000000
18977 3713.0000000000
33876 3716.0000000000
47957 3721.0000000000
78235 3724.0000000000
100000 2480.0000000000
evaluations raw_y
